imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.06118427137997131, -0.008991924641417893, -0.061148434317672806, -4.865110815064395e-14, 9.087196413517032e-07, -5.353808362530422e-08, -2.017710196617841, -0.5000000000017373, -1.9999420865747455, -0.500000994032797, 8981000000, 
-0.05120949966569217, 0.010559960570111047, -0.051219418155057136, 2.0518299783604155e-13, -3.6924291129227307e-06, -5.556856788880358e-08, -2.01770948629476, -0.5000000000023612, -1.9999421298531757, -0.5000009940008957, 9077000000, 
-0.05219467372706365, -0.0072834126174605215, -0.05219369990425284, 3.247696095506243e-14, -9.076858175117997e-07, -3.57799585809219e-08, -2.0177093419960737, -0.5000000000024888, -1.999942122309256, -0.5000009939589826, 9177000000, 
-0.07560677158131747, -0.029265369664288252, -0.07558340470146849, 1.3835161775539704e-13, -3.4470671501389202e-06, -4.013603789233445e-08, -2.0177089134363335, -0.5000000000028699, -1.9999420393962601, -0.5000009939376341, 9267000000, 
-0.06777273101909229, 0.0023955811058362503, -0.06778052537364262, 5.529044625070278e-13, -5.986648346008316e-06, -9.235626189329874e-08, -2.0177085155712327, -0.5000000000032252, -1.9999420200231757, -0.5000009937991858, 9372000000, 
-0.06765949224883833, -0.0016666550111443038, -0.06765961235499426, 1.9701714941345445e-13, -3.6970926912214402e-06, -5.32897511283019e-08, -2.017708431183351, -0.5000000000033009, -1.9999420702715933, -0.500000993901223, 9458000000, 
-0.060909740667153434, 0.0013564208809296835, -0.06091647639794462, 2.3423684101561945e-13, -3.212634704762539e-06, -7.29111344867119e-08, -2.017708124312013, -0.500000000003579, -1.999942080121616, -0.5000009938660211, 9559000000, 
-0.0710560301009735, -0.00340672716086714, -0.07104591017918313, 1.8016655006787484e-13, -3.540189150840617e-06, -5.08917863965247e-08, -2.0177078444411225, -0.500000000003834, -1.9999420190212933, -0.500000993874391, 9654000000, 
-0.07512223811249259, 0.010863007885376388, -0.0751181691952627, 3.16425986046167e-13, -2.992528161068972e-06, -1.057386828176532e-07, -2.017707478143934, -0.5000000000041707, -1.9999420116278572, -0.5000009938782867, 9739000000, 
-0.0877277843945158, -0.014510477875269498, -0.08771519910537043, 3.175450434032461e-13, -7.048961030349868e-06, -4.504848899519098e-08, -2.0177069606875464, -0.5000000000046487, -1.999942052043437, -0.5000009938314085, 9837000000, 
-0.12185119876201286, 0.02724683377983059, -0.12181713009736603, 9.34045664671874e-13, -3.833649664339647e-06, -2.436439806590321e-07, -2.0177068516285304, -0.5000000000047506, -1.9999420559202725, -0.5000009938716687, 9918000000, 
-0.03344595240629682, -0.008274485215152852, -0.033534146036329135, 5.166302908950575e-13, -1.0839048467319035e-05, -4.766380484899174e-08, -2.0177059907966246, -0.5000000000055592, -1.9999420075042458, -0.5000009937921553, 10010000000, 
-0.06597471930500053, 0.007719738413973134, -0.06594234311823183, 4.549295224132932e-13, -2.622386680206385e-06, -1.7347919200744632e-07, -2.0177067371586004, -0.5000000000048397, -1.9999420098808285, -0.5000009937989595, 10090000000, 
-0.02212776639827027, -0.015910677613770484, -0.02217149291823712, 2.0889023203940376e-13, -5.085347008080415e-06, -4.107688850091949e-08, -2.0177063493805614, -0.5000000000052153, -1.999942051623323, -0.5000009938094967, 10178000000, 
-0.03010285496893066, 0.015552761933783799, -0.030094939205056605, -2.1752249148168912e-13, 1.6207829754816792e-06, -1.342082775869754e-07, -2.017706636164322, -0.5000000000049325, -1.9999420366212801, -0.5000009938901864, 10268000000, 
-0.06670566914646148, -0.024993544667515178, -0.06666913115539669, 1.3962238346191193e-13, -1.2883992690920776e-06, -1.0836887819744144e-07, -2.0177061730840027, -0.500000000005391, -1.999941967206201, -0.5000009938970202, 10368000000, 
