x, y, theta, stamp, 
-0.8799499869346619, -0.9323535561561584, -2.6277160965182884, 1729799449640234617, 
-0.8837121725082397, -0.934292733669281, -2.6277344520982204, 1729799449737240451, 
-0.8869082927703857, -0.936214804649353, -2.6272075212889376, 1729799449829582562, 
-0.8909333348274231, -0.9384664297103882, -2.6275868101317172, 1729799449939589703, 
-0.8945374488830566, -0.9405717849731445, -2.6285550645809943, 1729799450040241774, 
-0.8977732062339783, -0.9424049258232117, -2.627580699439893, 1729799450137257591, 
-0.9008297920227051, -0.9440494179725647, -2.62743206469412, 1729799450229696823, 
-0.904792308807373, -0.9463452696800232, -2.627832641973724, 1729799450339578972, 
-0.908170223236084, -0.9482930302619934, -2.6274020742584145, 1729799450440342132, 
-0.9114859700202942, -0.9499923586845398, -2.6249306023085888, 1729799450538269434, 
-0.9138243198394775, -0.9514356851577759, -2.6272751959780805, 1729799450630043392, 
