imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.025972889702160315, -0.007382663459681667, -0.02600942863424261, 1.1141693399771366e-13, -3.0688430593664093e-06, -3.6305842899870125e-08, -1.9996963377377357, -0.5000010524699227, -1.9999054898333672, -0.5000010564853334, 615675000000, 
-0.054442049539473715, -0.0013732296809225463, -0.054413673390825514, 8.450243085136213e-14, -1.0369079450353938e-06, -8.14946314723027e-08, -1.9996963876806895, -0.5000010524707069, -1.9999054654131474, -0.5000010563875068, 615776000000, 
-0.05736857249595458, -0.008438867288814914, -0.05736562295518059, 1.2283304950065732e-13, -2.2368086520152194e-06, -5.491441987672603e-08, -1.9996959525413356, -0.5000010524638753, -1.999905505064106, -0.5000010565141063, 615871000000, 
-0.040747245837276666, -0.018417482186979566, -0.04076383048616568, 8.552484479577679e-14, -2.786606851155546e-06, -3.069139256594861e-08, -1.999695600793261, -0.5000010524583558, -1.9999055005888862, -0.5000010564465049, 615971000000, 
-0.07393547638572785, 0.005308804855506105, -0.0739023705085889, 1.6885639341534808e-13, -1.825956475558048e-06, -9.247558508410901e-08, -1.9996954700157408, -0.5000010524563043, -1.9999054410877122, -0.5000010564575301, 616066000000, 
-0.050426915272945745, 0.010916289879577695, -0.05045034316078875, 6.183807957831894e-13, -5.85756534188242e-06, -1.0556959413865677e-07, -1.9996949166398026, -0.5000010524476256, -1.9999054666405804, -0.5000010564762193, 616161000000, 
-0.009567506381473273, -0.011278177698045665, -0.009608307143876775, -3.3502959157844973e-15, -2.598760058382041e-06, 1.2891901678180918e-09, -1.999694994202286, -0.5000010524488413, -1.9999054810540713, -0.5000010565556463, 616257000000, 
-0.0698013351792196, 0.040239148146709834, -0.06974126214237451, -4.560866962506971e-13, 2.6719420895599975e-06, -1.7069482831710742e-07, -1.9996951562356142, -0.5000010524513792, -1.9999054525391016, -0.500001056504536, 616358000000, 
-0.03601858263389561, -0.00999836261571617, -0.036052237324536884, 2.6921723201995354e-13, -2.858963438142313e-06, -9.416602829831379e-08, -1.9996941718471342, -0.5000010524359604, -1.9999054323405794, -0.500001056573099, 616453000000, 
-0.045193497491676914, 0.011253745499996646, -0.045184374118568044, -7.160813841016239e-14, 8.530295223210978e-07, -8.394567425441065e-08, -1.9996941029329536, -0.5000010524348821, -1.99990545022641, -0.5000010565774612, 616553000000, 
-0.06764821714173322, 0.030467367082662556, -0.06762579766704134, 1.8550652255887882e-14, -6.211928107718173e-07, -2.986295387552721e-08, -1.999693569206423, -0.5000010524265365, -1.9999054080460332, -0.5000010565910372, 616648000000, 
-0.04042126671764722, 0.00842801074631697, -0.040448416305408616, 5.404918902848048e-13, -5.860389497643233e-06, -9.222798083679672e-08, -1.9996929594102315, -0.5000010524170063, -1.9999054395893017, -0.5000010565673568, 616748000000, 
-0.05559176714167229, -0.023857954938436746, -0.055576653593875536, 1.3507989187881012e-14, 1.7431991343117015e-07, 7.748965061994833e-08, -1.9996931393586284, -0.5000010524198181, -1.9999054343630291, -0.5000010565966203, 616843000000, 
-0.03308019451845577, -0.03374623562816176, -0.03310264554598945, 2.85354954004948e-13, -3.3212526200079515e-06, -8.5917870952034e-08, -1.9996925695131806, -0.5000010524109193, -1.9999053946823309, -0.5000010565486014, 616939000000, 
-0.06961307935220659, -0.005362375940732548, -0.06957664141470925, 1.7731180043892413e-13, -2.508751652682828e-06, -7.06773028925797e-08, -1.9996925642669725, -0.5000010524108374, -1.9999054152287825, -0.500001056592642, 617034000000, 
-0.07112761100255045, 0.003590959251912865, -0.07112606245618575, 1.8680279926203031e-13, -2.6061800005193134e-06, -7.167686008825467e-08, -1.999692138107357, -0.5000010524041828, -1.999905411062036, -0.5000010566229199, 617139000000, 
-0.059701272293019636, -0.020132084794298465, -0.0597126735831473, 2.401824784532829e-13, -6.336503699080724e-06, -3.790457480331428e-08, -1.9996916891005019, -0.5000010523971746, -1.999905387279262, -0.5000010565790259, 617234000000, 
-0.08880685969615926, 0.004843685276543776, -0.08877782295606547, 3.4285289281745554e-13, -3.5305637382781335e-06, -9.710995700212622e-08, -1.999691724725028, -0.5000010523977304, -1.999905415621802, -0.5000010566687527, 617334000000, 
-0.06298664709615338, -0.021230172268747585, -0.06301238593371514, -4.2891237573923514e-14, -5.271415886182532e-06, 8.13656871322756e-09, -1.9996911907330568, -0.5000010523894016, -1.9999053910565676, -0.5000010566188258, 617429000000, 
